f1,f2,f3,f4,f5,label
0.0454247035905986,0.0069901726801114,0.4660303775517028,0.4623687316725109,0.2443036972278832,0
0.8278152348374822,0.0006864140123191,0.02701551145719,0.4681192921591428,0.293837155095064,0
0.0005357389221845,0.6875066385152229,0.905289348364799,0.428075136522375,0.371034615316927,1
0.8225998346602879,0.553807272373806,0.6313436453786174,0.7912452568843547,0.7264077968282776,1
0.0619162118238972,0.8364115156311164,0.8665748249823797,0.2741663486477861,0.2742443651894822,1
0.6675753492391906,0.8415100630036894,0.1772161367311669,0.3701103014368686,0.1052816712812282,1
0.9585390441318274,0.1303312236634458,0.4569126756661805,0.6161067600770134,0.3141002669578264,1
0.6134256630969015,0.2384108698393601,0.6185885982285698,0.0445659930715263,0.9279519711055798,0
0.6413250304995692,0.8614814227931364,0.1575735914095181,0.3906966771194946,0.7210716648242707,0
0.0327483110507473,0.2285446974106758,0.9042252494468634,0.7101185842561947,0.6134371004501291,0
0.0089570678466143,0.7849788383628707,0.7457388234156885,0.7476008417279294,0.5527170100020833,1
0.8090530364235757,0.5916044023840472,0.963618021352298,0.0705947122903298,0.0341142895549749,1
0.4251443436652099,0.2319031689868413,0.7863187176666042,0.790343586951746,0.4054673160614256,1
0.4529183262618553,0.4152096167560664,0.8840997915044232,0.5497935914131705,0.7456791006871818,1
0.8164372371584672,0.5120652604917945,0.0365833775371804,0.453127834839137,0.2550520110374001,0
0.1582317840076015,0.7107909178526964,0.6380687698504525,0.2080218223453339,0.958667923929368,1
0.810920519409575,0.6526537240440727,0.4385656338413699,0.9067087017766216,0.3099937146996924,1
0.4216123215393982,0.5863831777420129,0.1669616703461166,0.8449215560028202,0.6697799031123585,0
0.6103545678922041,0.2969064159202441,0.1984389422522634,0.5019961585330609,0.3722744570889704,0
0.4808085176535046,0.8479263492688994,0.8044644311509004,0.0896183706180798,0.1014648166954751,1
0.015123888426005,0.2657886993764877,0.8558429225408388,0.5519818526106657,0.4968106062096857,1
0.7935641665912401,0.3976315546657195,0.1183199782880762,0.3104155099863558,0.5329751993876692,0
0.8178779743268476,0.001051070579961,0.0277201131280788,0.8299133076236673,0.3478721664427344,0
0.91830337369744,0.3655407690670711,0.3827032859773011,0.6434244738471351,0.8505258411743382,1
0.2257911947344597,0.0803835631138,0.6778417783766866,0.3356692668959495,0.6209344756172988,0
0.2705738280395329,0.0035663653876052,0.6728230535107917,0.3167783339422106,0.1576007148584078,0
0.4166141157009679,0.1021419028883076,0.3125919574788636,0.9846399510762136,0.7654116709754593,0
0.7345295741139457,0.9086114915883696,0.6651149449784654,0.1038167440126429,0.9584957105794424,1
0.6805166429563348,0.2144609292083052,0.8120837824404569,0.0817645780322736,0.2971131208698357,1
0.963446294538158,0.1645119280060166,0.0910824310264191,0.6468084499275445,0.6475428943876393,0
0.111238258041791,0.1753242804574516,0.9011806333290588,0.3549844742085876,0.6927083641402465,1
0.4780285707510889,0.686130289841434,0.7697618528543745,0.0509642203241613,0.099154291230071,1
0.8516796861062796,0.6792678005206683,0.972712695369588,0.825540335188365,0.3791300532877804,1
0.8145189466367387,0.2526992346350869,0.9883050463817444,0.6426298499357805,0.9400584566426248,1
0.8272049188626224,0.3946955517193036,0.2642675672976829,0.1405016959183742,0.2391983996194995,0
0.9160270637740217,0.3481732991896207,0.7983392581563963,0.15215331254834,0.7546340115837772,1
0.0486156653320313,0.9389764167562312,0.3935239959651636,0.1325480326158947,0.0980793435001677,0
0.8070568840430907,0.0718151117003098,0.9113808921677358,0.1600297141738735,0.7904820955840209,1
0.5227610210055432,0.4959194376488249,0.9068750647606144,0.7730147698378902,0.0652251514968631,1
0.4649585860262466,0.2879967224590108,0.0848828622763169,0.2783142756622632,0.8600820290765634,0
0.2766158554544733,0.9361927371182048,0.3897639926562911,0.4075716815933585,0.5089261269297466,0
0.6399251282768326,0.1300881577343303,0.0474907830762173,0.8802782922896092,0.68049244529303,0
0.0193289371451126,0.4816529579464,0.2302123999973353,0.1562216609186458,0.6929608201333622,0
0.3738002469325034,0.4501387633226246,0.940717377533554,0.1441861953551582,0.629372573436069,1
0.3958107414672965,0.733789330327031,0.0360362924590416,0.98510656426743,0.0261413377035724,0
0.2400682965712988,0.4433650607087457,0.1491468986817995,0.3162130260763853,0.067527883088102,0
0.2320522938949708,0.4208788107251923,0.6801395714989567,0.4278172102602373,0.5690012743591195,0
0.4677068305812494,0.3282642513497672,0.4140563268582498,0.0005732516447783,0.5713182046651294,0
0.1186799270133673,0.5166695561800692,0.5981789904888523,0.9181192685724338,0.4262943466588326,0
0.1665138379758747,0.10167034729199,0.4073507328146548,0.7749826056103046,0.3113247473274597,0
0.8560105820912823,0.360357489483351,0.0715996603710048,0.7331943921340953,0.3657588176540176,1
0.4609761650617882,0.424998798463554,0.994509768410987,0.4240874772860856,0.6988656965588217,1
0.6916365577735405,0.3878114480784679,0.1978242599013319,0.613459400581418,0.6059542017370374,0
0.1068296637690741,0.2064461463850025,0.8864603762871991,0.9899060506683182,0.000858763354927,1
0.5104848893449131,0.3420797428859951,0.0645870258019536,0.2573892270437899,0.3487497732263619,0
0.8909024369911589,0.960433360604528,0.4614363148081295,0.2427379704937967,0.6109644617341143,1
0.3252355212771861,0.9339869193065592,0.7532134543621272,0.4044991565692294,0.6646333663711697,1
0.3511148960357649,0.2838215348986003,0.5372200646728738,0.4659443647836518,0.433841032719065,0
0.3711457369426487,0.992273747683152,0.3272432209999132,0.6971829998107978,0.8721716930918012,0
0.1833535620400153,0.4568287457827976,0.4797802410812845,0.3397932303959862,0.0947685385981941,0
0.0704557443041834,0.6534346836249937,0.2625244736981746,0.1383240128262435,0.7055583721141218,0
0.958473389676897,0.8996752470906494,0.7403664049611519,0.4939959985181223,0.123373029200272,1
0.0020351452795983,0.5092252671539995,0.3962610174717789,0.1763101310941933,0.7980484620017604,0
0.00928495624443,0.6469990964996708,0.0912164267670201,0.5847793688592924,0.3763599644184084,0
0.5585493836076936,0.4236939324438611,0.5688827180115742,0.8710747355588689,0.8616994170324613,1
0.8876932844217977,0.7128150859858271,0.6711987538175055,0.984006381704434,0.6194753659395914,1
0.7606603982195326,0.6387908189825223,0.8869030161315786,0.142378846926386,0.4244481301789955,1
0.5731782165670389,0.509105863813574,0.452916569926117,0.1080416542449987,0.8590100102559817,0
0.8686165390290418,0.5767681905982633,0.7047888048634173,0.97058616474075,0.8371526368570392,1
0.3886890899485322,0.3121557270066366,0.480756596541223,0.1316829715535195,0.1535368804880275,0
0.8341782797447728,0.8564450532471525,0.3259617117270944,0.6867700401621665,0.2531321156322474,1
0.3316032097373164,0.2583091100768717,0.3784698460967041,0.2334028275544807,0.1956696963869884,0
0.0278201534537075,0.3445677010672561,0.1617309340226842,0.9180278619873626,0.249759334686495,0
0.0948886259080333,0.0711383015730948,0.982387742416253,0.1805537057455862,0.5237554087860035,0
0.2114298695390866,0.4790421540837349,0.1605550577254576,0.9176134380982176,0.1645090552541619,0
0.8292080259351619,0.2317077865355097,0.8249252101894371,0.7809144887931302,0.7646687219624482,1
0.9724071063641304,0.8934800795647364,0.0214712642621495,0.2223937454242749,0.1481608679504272,0
0.4045180634231879,0.7406646323033254,0.8499721726380127,0.4165389884873021,0.2431929026661662,1
0.6252227472460172,0.0315193394622058,0.3456982721583808,0.0054640973770693,0.5823615941757406,0
0.6163233542271876,0.3719944127208737,0.9010036616401428,0.2546899086010178,0.2726804744436014,1
0.4110927153784949,0.508400590431432,0.244054509823632,0.7210895790662812,0.9768524991130326,0
0.4160803023185909,0.8477681452684208,0.4336210644477016,0.0499912273440248,0.3644316751581093,1
0.6141252578525884,0.8547908844299783,0.2199590788930147,0.0401668916322525,0.2925336239021679,0
0.3195700036730919,0.1134262115223738,0.5266275218521993,0.3812057474218675,0.5160929242976237,0
0.392885387948634,0.6930300137796637,0.691099273932241,0.0977386461897137,0.9551053964609884,1
0.677499372494897,0.967599677337975,0.3543737286872567,0.1272245044700345,0.0391446010193573,1
0.8716101044840656,0.6931599675635355,0.2245126229295847,0.5066769240437166,0.5953103042431429,0
0.9942661217336904,0.3041994310942433,0.8928897457799663,0.9607184770593532,0.6806987581280277,1
0.9055786059467276,0.222888285867975,0.0233322077308408,0.5786277929820131,0.3260574187603479,0
0.4778163143830013,0.5563470777955005,0.8940608267632058,0.7475969128105143,0.1323410327460408,1
0.4473128246740401,0.0072056091839074,0.5335816015357989,0.7194552112382941,0.7418205582885453,0
0.8681342097586827,0.7278302530073154,0.8213945858586765,0.8333777015668529,0.0984961783345319,1
0.2904834422093301,0.1780941699100906,0.6636436839384076,0.2690390259343972,0.7376476462801108,0
0.0911108739711914,0.500741519767844,0.1178059289329764,0.1787253297071154,0.2100780795750062,0
0.9630377660181504,0.0697326659116659,0.5452266038556165,0.388480519832234,0.1421895169956075,1
0.779073018016638,0.0145248855131199,0.2473788387290091,0.8910993072035437,0.2833179378535944,0
0.5957172134344831,0.4803573989824603,0.8062736157805074,0.6229939968626123,0.0178050515456565,1
0.6716051511805099,0.9702718207453878,0.462084290155743,0.4792385648194128,0.2870283326940349,1
0.6196783312238296,0.5658036283177699,0.4843579587669137,0.0059413427075522,0.7708904537234423,0
0.5706193214403762,0.0133977364784633,0.8269130209246771,0.8414010760634839,0.9520510430238142,1
0.8161488430200332,0.2546018656716622,0.901564890042229,0.4954711545895585,0.99728594358096,1
0.4743195692083509,0.8920115040267265,0.346359010591584,0.6635709076945085,0.8487293725953914,0
0.580677054459191,0.8440419982835932,0.9152441300015062,0.7426937825122886,0.4924436336951295,1
0.9806107811158666,0.7079688046674922,0.1797767830115512,0.832540510498004,0.1060392114844523,1
0.8620391761805818,0.7810909805903543,0.670385595066788,0.9189154665571044,0.0318693475713699,1
0.4359292677955036,0.769303501742423,0.5080441679987944,0.43248287349052,0.7169991417159736,1
0.7330798777551905,0.6050268291728061,0.4693171011241265,0.1342708828534297,0.0991212421060067,0
0.7982765821504132,0.971015370747744,0.8167105796792793,0.2798455592379525,0.0330313929434511,1
0.214485693582915,0.0396165526321994,0.4023397932945787,0.4796869807871934,0.5934897534212539,0
0.0253107983380841,0.7316265446156303,0.3930981098263438,0.1363692719019956,0.4833876257496763,0
0.3897078581068007,0.6661437615491489,0.6818906683964506,0.9888788571589924,0.0096690289064748,1
0.4833046210117312,0.6306430071160991,0.546426782553217,0.8164755023176623,0.9068215796683368,1
0.3514136711832065,0.7036409638434429,0.0144596022395832,0.1324526584524571,0.4731269538128853,0
0.3118306917622379,0.7757711926875682,0.565582903560533,0.538591790298877,0.6733664291300598,0
0.0550226364416909,0.5446533180307584,0.3341718454799521,0.977202464450209,0.9956450750328472,0
0.5140528082378293,0.6368124087932077,0.9284093711567628,0.7436607314734339,0.4502303885639626,1
0.1827693736160227,0.818779718027086,0.2333249682019544,0.1608101626522621,0.9960547896345194,0
0.1714577212725709,0.2124398291518399,0.3144505545694153,0.2170147125749653,0.2057997045594293,0
0.0400213341631775,0.2525292675592023,0.9895552069906768,0.7582225044632275,0.5323979126718339,1
0.949965466028422,0.8001004155420564,0.0227219356435132,0.1398053081151594,0.7509645952953838,0
0.0915033825987765,0.1134876139098101,0.0189275510222791,0.9697651083668806,0.6735439309651154,0
0.2990579536606768,0.891288160393451,0.7963215986826168,0.6217428535790898,0.1651462991762246,1
0.135980807222606,0.3162818622078115,0.5279112868098877,0.6809246791469195,0.0375624766156575,0
0.7868938957606113,0.1243640472974398,0.9342479614844316,0.2241200343196017,0.8651587407374091,1
0.7741952385162237,0.4357517677985596,0.2158295800582746,0.8584687477316506,0.7825498036860866,1
0.3012795890120754,0.3221165768882985,0.6769901571632699,0.0076105594771426,0.5919756611951502,0
0.1500763851436228,0.1023489653064506,0.4517376286478726,0.391970481473421,0.5644844227080762,0
0.1871436866761943,0.0875528595098309,0.9692480009856372,0.3680474977570855,0.1224567996014585,0
0.7525130997810718,0.1950945338648039,0.8065623081224199,0.9315623183430176,0.9057547599301964,1
0.3363881543788724,0.2412002624206604,0.6545011964990279,0.9583856119147586,0.4722570218359477,0
0.7810048669605912,0.3096850806041826,0.0618627872682725,0.7660284430218703,0.4200198535116206,0
0.0929238948530192,0.2497989432722929,0.0059769808695818,0.7422559346605747,0.3971023117307437,0
0.7875761779511082,0.2930993564323129,0.0129741521620896,0.441405926753192,0.2106300859546762,0
0.2739337595843391,0.0494921434141696,0.848139820209396,0.1833298714819518,0.0423117918994441,0
0.5558455251722914,0.6628590909319096,0.6021636172637795,0.1074767126906598,0.768478484614769,1
0.8258975199496916,0.1516434056142686,0.7638839345841663,0.869497284483216,0.5331182963348402,1
0.3159446034900882,0.340254403150323,0.6677653650575612,0.3339351688829274,0.598948632442425,0
0.478880858933455,0.4287488152935221,0.7507979639643619,0.656606238974547,0.9428953059368193,1
0.7046859439002625,0.3048399254791115,0.1120225235811693,0.3628794358676211,0.8863693449165868,0
0.6688563243167117,0.6745368005585455,0.3419576987610617,0.8091820884422011,0.0641077193338357,0
0.1339214366013759,0.6925359722224602,0.1867005509211216,0.4105413207708706,0.6122137467962142,0
0.8082890092347759,0.0559354964055157,0.3169340068448896,0.9054976859562028,0.2198548942760061,0
0.193807647678786,0.9516475631330776,0.8413907065833837,0.8863180005775517,0.4927509965949278,1
0.5772115302728071,0.3200001269251007,0.8143444086069729,0.5637634826764877,0.4628102238893467,1
0.4479056737664099,0.6125852707096044,0.3824161618684093,0.1956538634565675,0.1656207270410437,0
0.7136161070241672,0.7962283428444056,0.9084638265591698,0.5191077709314346,0.1503784121849455,1
0.0733143315692047,0.9475157830229968,0.4182965197391604,0.8843921364814631,0.0168830821338369,0
0.3064000791727477,0.1554514947097868,0.4274371001980194,0.0346122775606071,0.4389992237210329,0
0.9618163375247016,0.4174979154146838,0.1490099689980408,0.7367010413552655,0.0483807339680825,0
0.7446726402999464,0.0925228387288844,0.4869529967233637,0.5786118966735306,0.2859300828412215,0
0.0063357328826307,0.3427279971901803,0.3903528453801519,0.9289314262250776,0.3404473965547604,0
0.7221284066862521,0.9491927837325927,0.2342069268526501,0.7171923585888684,0.6330663643705404,1
0.614155429886802,0.4556877404955176,0.981174601511911,0.3246596700188184,0.2920436350909122,1
0.61106070634137,0.0280392596447235,0.5065181595892472,0.0357418896559361,0.1393457009345555,0
0.0487890487908678,0.2155348975928378,0.1355498043139871,0.177730136353322,0.5487541786180634,0
0.0018740168402362,0.2324851231565243,0.5976190705324725,0.4150817777171222,0.6171507515808017,0
0.6905659463830901,0.413808945436776,0.3861606561772557,0.7415191574236341,0.6911933016775287,1
0.3369289393481088,0.8247224980095179,0.8519196928308959,0.5328407882878221,0.1309413007249236,1
0.3256650193168415,0.5440818670211371,0.352696366360932,0.9703978677660242,0.3555731259777871,1
0.3374902094201143,0.8979900129232566,0.185153758888572,0.3788403746616784,0.6277498330670033,0
0.6037854883404511,0.5455232702940042,0.0754624927898015,0.657537999055104,0.5400940995934299,0
0.9198641044254336,0.4154715286608085,0.0363048766313494,0.6890751785525486,0.8475710805414535,0
0.2006706536595996,0.1194206383296871,0.4940270777508118,0.2502649404160496,0.8517821618585841,0
0.812150025091037,0.1546234554686365,0.0372778065012896,0.4048153211679387,0.3219745232024356,0
0.8823114994578404,0.4305397618673958,0.6627536700717788,0.6385125459826325,0.8019098670321478,1
0.9531549120366672,0.7095424723577685,0.6315154673053136,0.705435898592921,0.2771361096176452,1
0.113757747864897,0.6518392122493806,0.3539903952065848,0.3131927622346245,0.6081569177492184,0
0.4873294568758348,0.6774120504316847,0.019895883240476,0.9942217575520496,0.9948092719585636,0
0.9538723696080408,0.9713653714290964,0.4822373420422359,0.1251635369513103,0.4721235143542179,1
0.0546544230613773,0.0584991411447241,0.1385686690488691,0.9486613096235844,0.2577411461752056,0
0.6864827531914135,0.790561599109329,0.8223611007038418,0.8116592155093459,0.5882127370397335,1
0.1008997788872365,0.937269454458265,0.4550411776758503,0.3253590070326873,0.2087185080410493,0
0.989974019763499,0.2101607151609151,0.7733191671049577,0.2282179311342579,0.5573017641528653,1
0.1161381899171219,0.0239246353643249,0.9225604548684538,0.7757194472660394,0.2859315508240494,0
0.3347781176641277,0.7773773948818452,0.7701542800859111,0.971693497007062,0.7628161011206074,1
0.5712032755355602,0.6961356249173072,0.2306139813573754,0.3398758969910516,0.4153846375331246,0
0.3432110357137744,0.9611829455023084,0.2554091827482707,0.7637244113458745,0.5272052037926104,0
0.6638172759197483,0.5002565593484328,0.8215914291045708,0.4716135687297511,0.6279395513441715,1
0.5083327151898052,0.922132458200509,0.805061763074051,0.1452222624270117,0.1199093902894512,1
0.8052307963081982,0.3508039955717577,0.7080046625089732,0.3396875737455653,0.0825492641685791,1
0.3819653854691383,0.068403633722429,0.9571887175347464,0.0769536931128371,0.7340974921698856,0
0.2536944030793122,0.4115038503202859,0.0573361770627512,0.3240804503060002,0.0512153075074023,0
0.2673777531885117,0.6379151733274274,0.7348648375198458,0.3581244239867743,0.4247082167130033,1
0.2257227594458539,0.7071583836370975,0.1109806211350397,0.8774626138036207,0.2968301318316556,0
0.7065856412742609,0.1375326330793281,0.7336380872825944,0.6946882515699815,0.9089757889059532,1
0.0556894927101663,0.8147554647531595,0.3251720127385082,0.2756107444076967,0.3563158221541983,0
0.1851450391950569,0.3590256023860996,0.8458081909863762,0.1160331831364775,0.2373237715019628,0
0.7742724863978119,0.0450127344686095,0.9698398830763504,0.523488301832337,0.2881645868517745,1
0.1957760269171535,0.8767866133840888,0.5472457005953292,0.7301506141373026,0.8428214775862461,0
0.2553465185909446,0.5559312949414088,0.8221533104430901,0.3745336076815582,0.3246181629287109,0
0.0329483006297003,0.9425008373143788,0.2600351193434259,0.538385586322629,0.278555233124684,0
0.97630983850441,0.0535551622919723,0.8418564269588954,0.0854684847386078,0.478483905713604,1
0.4535020923611412,0.6192687265457829,0.6696045182260036,0.1433266667937346,0.662379713124703,1
0.3646207004827668,0.0056573654093933,0.4136156079551739,0.2825659372224085,0.6326599058520571,0
0.782224167986221,0.8066542602569658,0.9382774218905996,0.2230152188389635,0.9722161964825056,1
0.7852211739752119,0.3689703187710056,0.3887278043755279,0.8974222397842679,0.47172471362104,1
0.5323713404178358,0.7334258442282706,0.434573052918955,0.6410334414789398,0.1609081207403994,0
0.3800754650880587,0.0163610242777415,0.6402516126649513,0.9296643942707836,0.1693478337021532,0
0.7003466980002754,0.2396072007191189,0.7766960461059643,0.5283402642796886,0.0503143086019242,1
0.3622867534069426,0.8237987391584328,0.5616074845004788,0.9805031813894938,0.0783936212929702,1
0.1654549443518087,0.116682753359637,0.9119178479296126,0.382227261414455,0.6409723432165649,0
0.6648324896557211,0.919803495811118,0.3387890638155908,0.7231680174247453,0.8981708440878013,1
0.963366549108564,0.0930812464984589,0.945652717726253,0.5713829418226023,0.9178712043606316,1
0.4724107504943089,0.7050229921284529,0.0618832582770321,0.3779578415127121,0.797261308622019,0
0.2012436991423688,0.7828730904410446,0.1646701712444545,0.5515977928126874,0.3276144834669141,0
0.8504431521236483,0.3858301414938178,0.994735600529291,0.7696838929318855,0.7861050621147614,1
0.5131110119975429,0.8115372044211911,0.3569492770981719,0.9552573214237284,0.007496898489402,0
0.5067171886334556,0.0626787553434297,0.6997133668373724,0.9518821946437684,0.5265412399315558,0
0.326550306362517,0.3559333903615675,0.3217253589246395,0.7393931725308589,0.5020485766395594,0
0.7531491616521317,0.2425038985297258,0.5486256039206149,0.318766189461265,0.45800196211583,0
0.1102545536850306,0.8368301742961699,0.0182038103465992,0.5503321133046201,0.5047813740876421,0
0.5595636085372722,0.0532278388487659,0.9121543139624096,0.9468923146578836,0.795920681720779,1
0.9569859006772776,0.5864839076768138,0.1166632725655382,0.0890553474368444,0.7203813836854237,0
0.1007222808967392,0.5478115250852627,0.7414921564575485,0.9561506300121568,0.5879400694629439,0
0.2346777403121931,0.150172002249324,0.9657043182400008,0.2400897439355135,0.5383316629913812,1
0.0212110355835645,0.0774559944192536,0.3043228867249401,0.3582844129679944,0.6332752888373678,0
0.6969234029873086,0.922508224991832,0.9865771425806604,0.0542197843251066,0.4297641814467973,1
0.62357108921971,0.0316578621374585,0.741548279990648,0.7431238732690872,0.2396904967567519,1
0.6275873874116764,0.8957283862336066,0.5948600765649557,0.4052508097548916,0.1322087168600739,1
0.289452162247045,0.3396534435851023,0.2441097041483982,0.019287793065532,0.45588716770883,0
0.6845928867580687,0.9197879023089008,0.2279149863516136,0.5625558426245431,0.6275556259770094,0
0.7687561656714765,0.6505501537136293,0.6531101719023243,0.0032484242654298,0.193943652132795,1
0.2848035114536036,0.2215205867399092,0.0227348944010093,0.0743109051982171,0.7966789807743808,0
0.122537228532192,0.8081127608763968,0.6441590858753894,0.7921834569871993,0.3806673724017733,1
0.7829963967866984,0.1567178614904975,0.474354048155079,0.9935252999576364,0.9823470938831153,1
0.0958181487756822,0.7462552658295586,0.4743547473957609,0.0499107046982307,0.0939780148991216,0
0.4572812188392174,0.2357688060655622,0.1666526626835143,0.6062313950743689,0.5142924517157972,0
0.0975937144367986,0.8040244890928746,0.0827287824208301,0.6018469594824705,0.1281190294692439,0
0.780473592095256,0.6467290942879352,0.4252656065578201,0.532323459413247,0.5930188987475956,1
